"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HM13",-0.040251016120834,4.47033235921277,-0.907868885015669,0.366249221891158,0.406444605785959,-7.56932855736434
"DDX41",-0.0710710337937499,8.69883187726596,-0.907073985871987,0.366667225026051,0.406886111870507,-7.57005040587987
"ZBED2",0.125306002222918,5.45978554164894,0.906517244566391,0.366960171109097,0.407188802765128,-7.57055561304871
"CTD-3080P12.3",-0.0354962446562506,3.96064195693617,-0.90630044711582,0.367074285650858,0.407293035035254,-7.57075226041949
"CDRT15",0.0583362153916624,4.92503999095745,0.905692603533487,0.367394352894928,0.407620625845812,-7.571303361932
"SFTPB",0.0549105820822922,5.50181415234043,0.905663047461956,0.367409920496805,0.407620625845812,-7.57133014968613
"THUMPD1",-0.091964387736466,8.25986040019149,-0.905587581798258,0.367449671225627,0.407630162119502,-7.57139854309376
"NUDC",-0.0367647957124988,3.99131343587234,-0.905570044007458,0.367458909458566,0.407630162119502,-7.57141443653038
"PRIMPOL",0.114985581728122,7.56322189025532,0.905258134016698,0.367623236186949,0.407790039898938,-7.5716970511122
"VPS26B",-0.0908392129489579,6.87752946984043,-0.903280629913985,0.368666146568206,0.408924424938783,-7.57348659628345
"LINC02685",-0.0315976115270864,4.23036783248936,-0.9032246290639,0.368695707904821,0.408934740487058,-7.57353721832547
"NBPF4",0.0417579204833323,3.97968249764894,0.902929661188084,0.3688514382091,0.409070835927344,-7.57380380400672
"TBCEL",0.0876104885104212,7.3436587498617,0.902915439342455,0.3688589477799,0.409070835927344,-7.573816655245
"ADAMTSL1",-0.0639087225260422,4.78145970155319,-0.901781646805342,0.369457935885244,0.409712610987466,-7.57484054015374
"ACAP1",-0.131953906370835,5.88661318259574,-0.901622177493042,0.369542233548723,0.409783577809674,-7.57498444938185
"IDI2",-0.0360493262656245,5.3438015081383,-0.901225883292654,0.369751772684301,0.409993408860963,-7.57534196717247
"DMP1",0.0310763467843751,3.77318896553192,0.901078486129646,0.369829727540048,0.410057319724265,-7.57547490246711
"ZNF283",0.0395849335572924,4.16407776854255,0.901027529636043,0.369856679631531,0.410064676170248,-7.57552085439399
"LINC01949",0.0516527728687475,4.78859641654255,0.900696855677844,0.370031611018374,0.41023608927129,-7.57581898994656
"ZSCAN32",-0.0954708425312516,6.96543351820213,-0.900394241110461,0.370191744328902,0.410391078534012,-7.576091732889
"LOC100287290",0.0426012562916656,4.039196693,0.9003466791999,0.370216916446387,0.410396442282497,-7.57613459168544
"LRRTM2",-0.0642104560114598,4.31086284785106,-0.900197493793675,0.370295879755503,0.410461431299721,-7.5762690105964
"C20orf141",-0.0590517319104178,6.17220937042553,-0.900091939111065,0.370351755895635,0.410500823177638,-7.57636410416161
"GPR75",0.0440948815614552,4.35441855671277,0.899348430998002,0.37074548802512,0.41091467242235,-7.57703361550344
"IYD",-0.0285547902010417,3.60339947581915,-0.898817309063664,0.371026910525912,0.411204005004914,-7.57751154511161
"DYM",-0.0811951150208365,8.27339177510638,-0.897742584172148,0.37159678065194,0.411812970782896,-7.5784777863052
"CLDN14",0.0391765664031229,4.73496173928723,0.897339098148217,0.371810870407438,0.412027606513661,-7.57884025064725
"RUBCN",0.0446379458375032,6.36723686948936,0.893914002406294,0.373631354910862,0.414022270570217,-7.58191067105531
"CENPBD1P1",0.112453423445829,7.47805659114894,0.892472664093823,0.374399118235082,0.414850255467399,-7.58319930443217
"TMEM138",-0.0726336691187512,8.45313656148936,-0.891861983995762,0.374724710304647,0.415188231668791,-7.58374466832839
"ZNF780A",-0.0873164499916657,4.9806183635,-0.891269126335258,0.375040970162226,0.415515831409354,-7.58427376484564
"CENPC",0.0810381222499998,6.59939675325532,0.891181887027275,0.375087522101042,0.41554459647411,-7.58435159246783
"MYH4",-0.032168329311459,3.8465698355,-0.891129982058381,0.375115220934669,0.415552472919722,-7.58439789419006
"LINC00710",0.0288015891854183,3.79529815582979,0.89080420481766,0.375289099689938,0.415722277664216,-7.58468844255903
"CD2",0.194602417329167,6.57117347540426,0.890736542925123,0.375325219561584,0.415739471291995,-7.58474877453318
"GS1-124K5.11",0.0285562316843762,3.76425016247872,0.890659408378411,0.37536639887071,0.41576226695245,-7.58481754747697
"CCT6A",-0.100614256684375,10.0956486955,-0.890451671728646,0.375477315958937,0.415862298633553,-7.58500273575963
"SPTBN5",0.0593986461635447,5.31357591093617,0.890068696330562,0.375681852390161,0.416066002348036,-7.58534403049552
"ZCRB1",-0.0653805006875032,10.3623019249468,-0.889932003163163,0.375754873305006,0.416124038843069,-7.58546581186431
"HOMER1",0.127003522316666,7.41336868678723,0.889043837977633,0.376229544246188,0.416626845798355,-7.58625663945574
"TEAD2",-0.104401706237497,7.15803572745745,-0.88761928127317,0.376991668930028,0.417447898941941,-7.58752345152781
"ITIH6",-0.0370317053687508,4.20886759659574,-0.886287224881863,0.377705181143909,0.418207387617869,-7.58870619846165
"CLIP1-AS1",0.0355775128656246,4.32705449661702,0.886261452004684,0.37771899464332,0.418207387617869,-7.58872906524332
"HLA-F",-0.10235892403125,11.1036284528191,-0.886206985099155,0.377748188333052,0.418216768246077,-7.58877738842337
"BCR",0.0735628698916653,6.93260741404255,0.886108746200346,0.377800846922742,0.418252125140788,-7.58886453884402
"CCL11",0.0476399501937488,4.44933783232979,0.885871381258893,0.37792809962996,0.418370054565132,-7.5890750725734
"TANGO2",-0.0663924086437495,7.40048077825532,-0.885778744249686,0.377977770138634,0.41840209152131,-7.58915722304793
"ZWILCH",-0.120395361592708,6.70278646728723,-0.885355517855644,0.378204749444556,0.418630385984396,-7.5895324326104
"LYZL6",-0.0475756166749992,5.36451629742553,-0.884936743996923,0.378429424742396,0.418856105268757,-7.58990352119493
"C2orf68",0.107028369190625,6.2774605807766,0.884870739686968,0.3784648441615,0.418872337667886,-7.58996199391994
"DACT3-AS1",-0.0446892676604191,4.6938826268617,-0.884807402292954,0.378498834402109,0.418886986606227,-7.59001810001063
"UQCC3",0.0830958842322893,7.22546555978723,0.883869754594823,0.379002249747262,0.419421121101491,-7.59084823327493
"GRID2",0.0412698761593751,4.49407674471277,0.883826311423916,0.379025584169723,0.419423946778744,-7.59088667409255
"LOC100507443",0.0353228440635416,4.05127936680851,0.883590572527722,0.379152221132377,0.419541078898836,-7.59109523594305
"DOCK4-AS1",-0.0286329925520832,3.87808237560638,-0.883494191460296,0.379204003850609,0.419575374689811,-7.59118049000406
"KRT13",0.13258203658125,4.25027667764894,0.882353680074951,0.379817102704028,0.420218142858802,-7.59218863695235
"NEUROD4",-0.0507468858249966,4.465615191,-0.882336085212845,0.379826565930393,0.420218142858802,-7.59220417977222
"HSFX3",0.0432614422687498,4.44942986180851,0.881428923097464,0.380314673800605,0.420735094349793,-7.59300512886894
"WDR87",-0.0530794508531276,4.69519628518085,-0.880968958597422,0.380562311940322,0.420985976535572,-7.59341092980759
"NUP88",0.112001079013538,8.42795359517021,0.879756854926672,0.381215372609292,0.421685293509445,-7.59447930296005
"LINC01020",-0.0242496482812493,3.69200014682979,-0.879566247787191,0.381318132021461,0.421775845815156,-7.59464717634749
"LINC02388",0.0426143187333325,4.28910105748936,0.879432541965344,0.381390225313149,0.421832470270456,-7.59476491369311
"COPE",0.0534932953749978,5.55869162443617,0.878851182375087,0.381703789343081,0.422145030567356,-7.59527663681272
"TBX6",0.0499818626604158,5.25530671370213,0.878831049169974,0.381714651333015,0.422145030567356,-7.59529435245603
"LINC01875",-0.0474988033593737,5.66521574029787,-0.878189623943222,0.382060805082684,0.422504697221183,-7.59585854741103
"SLC30A10",-0.0453203633906263,4.09820874512766,-0.878146878595054,0.382083880133575,0.422507065129079,-7.59589613163701
"GRAPL",-0.0329849389062504,3.98126339574468,-0.87806424513075,0.382128490288775,0.422533244918553,-7.59596878273953
"CTD-2297D10.2",0.0634273347468746,4.2068131743617,0.877998928121379,0.3821637543513,0.422549088094241,-7.5960262045053
"FAIM",0.113952960873958,7.47434630409574,0.877478395130679,0.382444857854873,0.422836733283205,-7.59648366746855
"PRSS23",-0.118952153098958,9.00106671714894,-0.877423346081588,0.382474593527865,0.422846446164159,-7.59653203093036
"LINC02260",0.0475780388458347,5.08260504567021,0.876994850689885,0.382706101764743,0.423079216296095,-7.59690838443245
"LINC01007",-0.0515775171875008,5.01167428244681,-0.876777409403128,0.382823614684362,0.423158621440701,-7.59709929697689
"GJB4",-0.0733690254697921,5.0284549317766,-0.876761852605079,0.382832022986162,0.423158621440701,-7.59711295399537
"CAP2",0.171669159267706,6.67009263381915,0.876745562418034,0.382840827800981,0.423158621440701,-7.59712725458665
"CHAT",-0.039396183553122,4.53019304438298,-0.875850805892083,0.383324635585086,0.423670177975675,-7.59791232883122
"UTP11",0.0765548552208326,9.07655788891489,0.875679237805985,0.383417448374385,0.42374955429527,-7.59806277540294
"UBR5-AS1",0.0730314630937494,4.62706225065957,0.875502939610611,0.383512834562467,0.423831765864002,-7.59821733955619
"PAPSS1",0.112493332222913,10.7390210621489,0.875004762111641,0.383782453418706,0.424106507739255,-7.59865393621042
"C1orf220",0.0334794652479173,3.92667252393617,0.873614389379914,0.384535560987749,0.424915479190569,-7.59987114829392
"TMC8",0.173073256424998,6.50131965454255,0.873447360367632,0.384626095458874,0.424992252526358,-7.60001724692431
"TMC7",0.0286765159781242,4.12936244248936,0.872944649894572,0.384898658721063,0.425270138992019,-7.60045679694594
"ABCD1",-0.0643092558885439,6.05992602131915,-0.87289294592063,0.384926698764297,0.425277838907368,-7.60050199071946
"KIAA1328",0.0416640210520818,4.0829333822766,0.872183053601902,0.385311815081908,0.425680024292416,-7.60112223202455
"FBXW4P1",0.0414027236531238,5.73215881475532,0.87159478965474,0.385631129229765,0.426009473521858,-7.60163582893327
"CPS1",-0.0770164155937474,5.97227771448936,-0.870333081630989,0.386316547593678,0.426743302505786,-7.60273624108791
"CAND1.11",-0.0380262000208331,4.41564457990426,-0.870130792386837,0.386426510734439,0.426841411238682,-7.60291252389229
"C11orf24",-0.063741901670836,7.21234782432979,-0.869253182507637,0.38690379857132,0.427345228838448,-7.60367684065949
"ZNF443",-0.0691185197885416,7.8695488178617,-0.869131581439545,0.386969960077899,0.427394916507182,-7.60378268403185
"C2orf83",0.0368475566177091,4.53829702651064,0.867957025539529,0.387609381022396,0.428077709284543,-7.60480428467317
"FCER2",-0.0442442291354146,5.09088852080851,-0.867739438489936,0.387727905854203,0.428185178586966,-7.60499338741098
"NCOA7",-0.0517523672708338,6.51163957297872,-0.866890752873846,0.388190419490165,0.428672497487006,-7.60573052565736
"SNF8",0.0510496646166718,9.30472788090426,0.866805814274628,0.388236727811737,0.428700179309787,-7.60580426123215
"CDK12",-0.0748437199354139,6.73117531287234,-0.866248798985294,0.388540495929682,0.429012135748606,-7.60628763244464
"HERC5",0.141648684839584,6.38358571467021,0.865260341805364,0.38907991260045,0.429567188263592,-7.6071446508632
"TRIM13",-0.142560948448963,8.48330912647872,-0.865249642732175,0.389085753785202,0.429567188263592,-7.6071539219727
"AASDH",0.115965535396875,7.70141531145745,0.864794654124617,0.389334206085246,0.429817978416941,-7.60754808058543
"LOC100506639",0.0339436859687483,4.87687753429787,0.864087882179677,0.389720342290437,0.430220733383355,-7.60815995548097
"SCAPER",0.0988690796197904,6.55818323812766,0.864012217875413,0.389761694573778,0.430242850666296,-7.60822543128815
"SCGB3A2",-0.0467990144979167,4.14610747234043,-0.862677838860861,0.390491408783679,0.431024780064588,-7.6093792034424
"PLA2G7",0.19967084823021,6.47865437,0.862465215598582,0.390607761104556,0.431129631541794,-7.60956288621626
"SREBF1",0.0921138649114592,8.24258497191489,0.862417446729339,0.390633904267773,0.431134909489608,-7.60960414705746
"CFAP45",0.101492578913541,6.77327376154255,0.862067570759406,0.390825418894789,0.431322694091947,-7.60990628736083
"ACSM1",-0.0373016796624999,4.52100703068085,-0.861844426270891,0.390947593672514,0.431432889183788,-7.61009892388096
"CLEC4M",0.0366720858000011,4.46186988967021,0.861807123482803,0.390968019777609,0.431432889183788,-7.61013112190027
"OPN4",0.0514694091437526,5.65897037632979,0.860852509990734,0.391490967060052,0.431986342363623,-7.61095463274373
"ITIH4",-0.0650621402749998,5.79253859452128,-0.860772620616923,0.391534750846535,0.43201103631837,-7.61102350969911
"SLAMF6",0.0851293861749971,5.10416631765957,0.860194408011934,0.391851733267783,0.432337152601742,-7.61152183049628
"DSTNP2",0.0736183162322925,6.73612873104255,0.859911917417102,0.392006655176317,0.432484438691571,-7.61176516940891
"ZNF154",0.0449256661177069,4.78825637306383,0.85859278651153,0.392730585097014,0.433259436950699,-7.61290043417865
"TCEAL9",0.109299812289581,10.4782584251596,0.858452881872786,0.392807412051565,0.433317811396265,-7.61302073766269
"MRPL18",0.0719386233947965,9.99076113629787,0.858418237815411,0.392826437849549,0.433317811396265,-7.61305052497854
"ZNF853",0.0711057252677101,5.68547618684043,0.858110300743485,0.392995575438877,0.433473570985101,-7.61331524041558
"SLC22A18AS",0.0632980351531272,6.90341221562766,0.858082956316933,0.393010596811988,0.433473570985101,-7.61333874229451
"SLC25A6",-0.0829458982395828,12.0959521187234,-0.85739100728765,0.393390829356794,0.433861340674436,-7.61393321047872
"LEFTY1",0.0454245408614575,4.24833684856383,0.857364931730464,0.39340516254684,0.433861340674436,-7.61395560331455
"SOCS1",0.109761649801039,5.84107381753191,0.857212369474091,0.393489029277599,0.433930121184011,-7.61408660535294
"ZNF587B",-0.108491773268753,7.51456417244681,-0.85633080287847,0.39397386065715,0.434441044071642,-7.61484313872207
"JSRP1",-0.0643007667781275,5.01990777726596,-0.855815208682208,0.394257589947674,0.43473016487729,-7.61528525059325
"SPCS1",0.0701400773520771,11.1899341718511,0.855222180315144,0.394584086211614,0.435066408741273,-7.61579343653027
"LOC100286922",0.0378922998749989,4.07446934231915,0.853260273511324,0.395665412413004,0.436234842058978,-7.61747218838903
"LINC00663",-0.0873806101135397,5.18639839728723,-0.852135080206756,0.3962863947654,0.436895630390018,-7.61843327343053
"GKN2",0.0602318158374988,4.68263563601064,0.852040033151512,0.396338877601691,0.436907092601727,-7.61851440076798
"PHF3",0.0778325923062493,8.20628761062766,0.852037844575493,0.396340086134124,0.436907092601727,-7.61851626872031
"IL17C",-0.0603415458604211,6.52712845492553,-0.851945829969789,0.396390898676119,0.436939241287827,-7.61859479902443
"EIF2B4",0.0422246461729188,9.071810704,0.851300174539014,0.396747556533195,0.437308499454398,-7.61914560180826
"TTC33",-0.0754475561291645,6.81749990528723,-0.850928623367964,0.396952889280652,0.437510930774978,-7.61946238231473
"LLGL2",0.0734818232270795,5.85477646361702,0.850730040069623,0.397062660366747,0.437608020214168,-7.61963163643813
"SPATA2",0.0662803783239596,5.46679294884043,0.848993606806256,0.398023302566766,0.438631711225843,-7.62110995485368
"PLAGL2",0.0898924421802088,6.52642716524468,0.848972533575576,0.398034969583377,0.438631711225843,-7.62112787735076
"GPR52",-0.0544543960416632,4.86005847330851,-0.848642144289344,0.398217914196715,0.438809355876409,-7.62140881167649
"LOC401312",0.0423996025197955,6.43586842708511,0.848072791097805,0.398533299686267,0.439132914099904,-7.62189268741355
"KRT222",0.0567484466833319,3.8878984691383,0.847229549395433,0.399000682679703,0.43962390973493,-7.62260874490536
"LOC100996251",0.0320410925333343,3.71507188109574,0.846941159681787,0.399160605130668,0.4397761064115,-7.62285347645184
"SYNJ2",-0.143550732638542,6.83442717856383,-0.845771150758305,0.399809818985268,0.440467334966139,-7.6238455205216
"DUOXA2",0.0512161833979166,6.23947917691489,0.845703027330578,0.399847639135196,0.440484957189327,-7.623903240382
"GALNT6",0.133952762047914,6.5170659027234,0.845394752738231,0.400018811562652,0.440649474608067,-7.62416437912415
"HPX",-0.0675854588156284,6.47418618373404,-0.844960774601634,0.400259857928848,0.440890941034652,-7.62453184212797
"CSNK1G2-AS1",-0.0525949914854165,5.9482047001383,-0.844832884342413,0.400330909488671,0.440945140046379,-7.62464009539624
"NOC2L",-0.0681669437906258,4.98525915979787,-0.842115375627504,0.401842486312453,0.442585915483997,-7.6269365269519
"BTNL3",-0.0482523246041664,5.92582397937234,-0.842053339356914,0.401877033700365,0.442599812898312,-7.62698886562952
"LDOC1",0.0916506419916612,9.01080921426596,0.841497088484543,0.40218688521246,0.442916893340049,-7.62745799289206
"CS",0.0913980942760446,10.6423347099468,0.841053671420162,0.402433988515148,0.443164840146292,-7.62783174034711
"NCR1",0.060989859453124,5.94968587380851,0.840822519231035,0.402562839500039,0.443282546217976,-7.62802649699129
"C7orf33",0.04611885388125,4.47720219137234,0.840525481527157,0.402728453879895,0.44344071929394,-7.62827668786381
